"","SubmissionDate","starttime","endtime","tl","note_1","note_2","intro","consent_text","consent","note_3","date_time","id","gender_q2_1","age_q2_2","vht_naba","long_VHT_q2_3","unit_q2_3vht","number_q2_3vht","started_VHT_q2_4","paid_q2_5vht","earn_q2_6vht","long_naba_q2_3","unit_q2_3naba","number_q2_3naba","started_naba_q2_4","paid_q2_5naba","earn_q2_6naba","hospital_q2_7","unit_q2_7","number_q2_7","hospital_q2_7b","unit_q2_7b","number_q2_7b","households_q2_8","visits_q2_9","note_3_1","violence_q3_1f","other_q3_1g","other_q3_1g_number","q3_2err","note_3_3","victim_q3_3a","perpetrator_q3_3b","victim_fam_q3_3c","perpetrator_fam_q3_3d","victim_friends_q3_3e","perpetrator_friends_q3_3f","neighbors_q3_3g","other_q3_3h","other_q3_3h_number","q3_3err","viol_unreported_q3_2","viol_unreported_q3_3b","viol_nomedic_q3_5","viol_nomedic_q3_5why","advice_q3_6","years_vill_q2_12","people_known_q2_13","intervene_q8_9","friends_fam_q16_3","note_q6_1","rounds_q6_1","machete_q6_2","killed_witch_q14_1","possible_kill_q14_1b","witchdoctor_q6_4","films_q17_1","other_attend_q17_2","note_thanks","instanceID","formdef_version","KEY","tc_id"
"254","May 24, 2016 8:04:20 PM","May 24, 2016 12:59:42 PM","May 24, 2016 1:18:35 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 12:59:00 PM","V216202",2,61,1,NA,2,6,"I was elected by people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,3,30,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I tell  her to go to the nabakyala and sort her issues",47,2,NA,NA,NA,1,"You take him or her to the health center",NA,NA,NA,5,NA,NA,"uuid:1bb0578b-0727-4e3a-b87d-2a529fdd9190",1605152102,"uuid:1bb0578b-0727-4e3a-b87d-2a529fdd9190",48
"255","May 24, 2016 8:04:21 PM","May 24, 2016 2:16:04 PM","May 24, 2016 2:35:01 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 2:16:00 PM","V216204",1,54,1,NA,2,20,"We were selected by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,32,"Once a month",NA,0,"O",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,"I go talk to the  husband and fond out what cashed the fight ",50,2,NA,NA,NA,2,"He or she has to go the  health center",NA,NA,3,6,NA,NA,"uuid:613ba45f-eae9-4481-a90f-a669df153264",1605152102,"uuid:613ba45f-eae9-4481-a90f-a669df153264",48
"256","May 24, 2016 8:04:22 PM","May 24, 2016 2:42:10 PM","May 24, 2016 3:05:53 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 2:42:00 PM","V216205",2,51,1,NA,2,10,"I was chosen by the people",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,3,32,"Twice a month",NA,3,"O",0,NA,NA,3,0,0,0,0,0,0,"O",0,NA,NA,NA,1,"Poverty","I first ask her the reason why they are fighting then try to sort things out",17,2,NA,NA,NA,NA,"They should go to a health center",NA,NA,3,6,NA,NA,"uuid:2dca4b0e-95b6-4b5a-a1c0-0219dd4cc86d",1605152102,"uuid:2dca4b0e-95b6-4b5a-a1c0-0219dd4cc86d",48
"257","May 24, 2016 8:04:22 PM","May 24, 2016 3:35:44 PM","May 24, 2016 4:01:47 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 3:35:00 PM","V216206",2,56,2,NA,NA,NA,NA,NA,NA,NA,2,10,"I was selected by the chairman",2,"Farmer",NA,1,40,NA,2,2,NA,NA,NA,5,"O",0,NA,NA,4,1,0,0,0,0,0,"O",0,NA,NA,NA,1,"Most women don't work so it becomes quite hard to care for themselves when the men have refused","I hear both sides and to them accordingly ",16,2,NA,NA,NA,1,"We take them to health center",NA,NA,NA,6,NA,NA,"uuid:eb583023-5e12-4f1f-9455-eb84f3344240",1605152102,"uuid:eb583023-5e12-4f1f-9455-eb84f3344240",48
"258","May 24, 2016 8:05:14 PM","May 24, 2016 10:35:01 AM","May 24, 2016 11:11:54 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:43:00 AM","V212302",2,26,1,NA,2,8,"Elected by members of the LC1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,165,"Once in every two months",NA,5,"0",0,NA,NA,5,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"Counsil the couple and settle their problem",10,2,NA,NA,NA,1,"Tie a bandage around the wound and rush the person to hospital",NA,NA,3,6,NA,NA,"uuid:28427b34-7f49-4780-993f-e9cc24f80e64",1605152102,"uuid:28427b34-7f49-4780-993f-e9cc24f80e64",18
"259","May 24, 2016 8:05:15 PM","May 24, 2016 11:13:30 AM","May 24, 2016 11:59:23 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:13:00 AM","V212303",1,32,1,NA,2,7,"Elected by the members in the village",2,"Farmer ",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,1,47,"Thrice a month",NA,7,"0",0,NA,NA,7,0,0,0,0,0,0,"0",0,NA,NA,NA,1,"Its due to carelessness and fear of the husband ","Would send her to the LC1 chairperson for help",12,2,NA,NA,NA,1,"He would rush the person to hospital immediately",NA,NA,3,3,NA,NA,"uuid:07603eaf-4d82-4adb-b855-90590dd798f9",1605152102,"uuid:07603eaf-4d82-4adb-b855-90590dd798f9",18
"260","May 24, 2016 8:05:16 PM","May 24, 2016 12:04:58 PM","May 24, 2016 12:35:33 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 12:08:00 PM","V212304",1,37,1,NA,2,11,"Elected by the people in the village",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,50,NA,1,50,70,"Once a month",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,"Its because some husbands abandon their wives when they get a new one","Counsil this couple",15,2,NA,NA,NA,1,"Wash the wound and tie a clean piece of cloth around",NA,NA,3,5,NA,NA,"uuid:1448fa14-78c1-4f05-99d0-bbd7f8f782b3",1605152102,"uuid:1448fa14-78c1-4f05-99d0-bbd7f8f782b3",18
"261","May 24, 2016 8:06:04 PM","May 24, 2016 10:36:27 AM","May 24, 2016 11:18:14 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:39:00 AM","V212301",2,50,2,NA,NA,NA,NA,NA,NA,NA,2,3,"She was first on defense committee then nakyabala became a councilor and then she also got an opportunity of replacing her (nabakyala)",2,"Farmer and mid wifely",NA,1,30,NA,2,1,NA,NA,NA,20,"0",0,NA,NA,10,2,5,0,0,0,3,"0",0,NA,NA,NA,1,"When a woman gets money, she doesn't respect the man any more.","First try to tell why is he beating you then after I see the man and I counsel them",15,3,NA,NA,NA,2,"Run to the clinic and then to government health center",NA,NA,NA,6,NA,NA,"uuid:bafa31c7-e8b0-42f4-8670-5050b002b68a",1605152102,"uuid:bafa31c7-e8b0-42f4-8670-5050b002b68a",18
"262","May 24, 2016 8:06:06 PM","May 24, 2016 11:27:12 AM","May 24, 2016 11:50:43 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:27:00 AM","V212305",2,37,1,NA,2,5,"First voted a lady then she refused after and then they voted her ",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,32,"3 times since the year begun",NA,2,"0",0,NA,NA,2,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I first meet the husband and I talk to him then after by I counsel them",12,2,NA,NA,NA,2,"First get any means and I take the victim to the clinic for first aid then after to the big hospital",NA,NA,4,6,NA,NA,"uuid:4c7ba926-d89f-41dc-b306-8ff8847f3d72",1605152102,"uuid:4c7ba926-d89f-41dc-b306-8ff8847f3d72",18
"263","May 24, 2016 8:07:17 PM","May 24, 2016 10:22:34 AM","May 24, 2016 10:44:09 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:22:00 AM","V213101",1,54,1,NA,2,7,"Elected in the village members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,4,40,"After every three months",NA,13,"None",0,NA,NA,10,3,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Refer her to check her health then counsel the couple",50,2,NA,NA,NA,1,"Usually rushed to a nearest clinic for assistance",NA,NA,2,3,NA,NA,"uuid:71ce5796-0177-47e6-8aad-35daa9fda47c",1605152102,"uuid:71ce5796-0177-47e6-8aad-35daa9fda47c",17
"264","May 24, 2016 8:07:17 PM","May 24, 2016 10:50:21 AM","May 24, 2016 11:07:15 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:50:00 AM","V213102",1,40,1,NA,2,10,"Selected by the follow village members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,90,61,"Once a month",NA,2,"None",0,NA,NA,1,1,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Visits the affected couple for counseling",14,2,NA,NA,NA,1,"Refers them to the hospital for medical attention",NA,NA,3,5,NA,NA,"uuid:3bfa7dcf-a960-4d50-b874-45de7a5df623",1605152102,"uuid:3bfa7dcf-a960-4d50-b874-45de7a5df623",17
"265","May 24, 2016 8:07:18 PM","May 24, 2016 11:13:53 AM","May 24, 2016 11:29:37 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:14:00 AM","V213103",1,41,1,NA,2,10,"Elected by the chairperson",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,30,61,"Once a month",NA,2,"None",0,NA,NA,2,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Usually due to negligence","Counsels the couple",34,2,NA,NA,NA,1,"Goes to the Hospital medical assistance",NA,NA,3,5,NA,NA,"uuid:3891c4b4-eefd-4e2a-a93e-8b76b76b8e40",1605152102,"uuid:3891c4b4-eefd-4e2a-a93e-8b76b76b8e40",17
"266","May 24, 2016 8:07:18 PM","May 24, 2016 11:49:13 AM","May 24, 2016 12:04:07 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:49:00 AM","V213104",2,45,1,NA,2,10,"Elected by the local council leaders",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,2,1,NA,2,2,45,"Thrice a month",NA,3,"None",0,NA,NA,3,0,0,0,0,0,0,"None",0,NA,NA,NA,1,"Negligence from their husbands","Local leaders visit the couple and counsel them",26,2,NA,NA,NA,2,"As a VHT offers first aid then refers to the hospital",NA,NA,3,3,NA,NA,"uuid:fb7bf3cf-51c7-46c1-ac61-64e8d3798121",1605152102,"uuid:fb7bf3cf-51c7-46c1-ac61-64e8d3798121",17
"267","May 24, 2016 8:07:19 PM","May 24, 2016 12:25:51 PM","May 24, 2016 12:41:54 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 12:26:00 PM","V213105",1,55,1,NA,2,5,"Selected by the village members",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,1,20,NA,2,1,105,"Thrice a month",NA,6,"None",0,NA,NA,6,0,0,0,0,0,0,"None",0,NA,NA,NA,2,NA,"Refers them to the village local council",10,2,NA,NA,NA,1,"Usually rushed to hospital for medical assistance",NA,NA,3,6,NA,NA,"uuid:400ef747-1e3c-4118-8b73-ed1cba0d1c01",1605152102,"uuid:400ef747-1e3c-4118-8b73-ed1cba0d1c01",17
"268","May 24, 2016 8:08:11 PM","May 24, 2016 9:38:03 AM","May 24, 2016 9:57:45 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 9:38:00 AM","V214401",2,49,2,NA,NA,NA,NA,NA,NA,NA,2,30,"She was selected by the lc1 people",2,"She has a bar",NA,1,20,NA,2,3,NA,NA,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She calls the husband and they settle the issue,if the couple fails to come to understanding they involve police",27,2,NA,NA,NA,2,"He is sent  in the health centre",NA,NA,3,6,NA,NA,"uuid:c65a4390-37cf-45b7-b57b-88e52eba64ae",1605152102,"uuid:c65a4390-37cf-45b7-b57b-88e52eba64ae",54
"269","May 24, 2016 8:08:12 PM","May 24, 2016 10:26:15 AM","May 24, 2016 10:41:59 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:26:00 AM","V214403",2,41,1,NA,2,15,"She was selected by village people",2,"She is a bursary teacher",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,30,100,"Twice a months",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"She calls the couple and see who is in wrong",25,2,NA,NA,NA,1,"He has to go in the health centre",NA,NA,2,5,NA,NA,"uuid:761e1088-5b33-4961-bee5-c8e61fd361a5",1605152102,"uuid:761e1088-5b33-4961-bee5-c8e61fd361a5",54
"270","May 24, 2016 8:08:11 PM","May 24, 2016 10:04:16 AM","May 24, 2016 10:21:00 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:04:00 AM","V214402",2,47,1,NA,2,10,"She was selected by people in the village ",2,"She is a teacher",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,20,50,"Once a months",NA,1,"0The",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"She first asks the cause of trouble and she advise accordingly",25,2,NA,NA,NA,1,"He has to go in the health centre",NA,NA,2,5,NA,NA,"uuid:a3981f6b-658d-4caa-a191-a8db49f77a75",1605152102,"uuid:a3981f6b-658d-4caa-a191-a8db49f77a75",54
"271","May 24, 2016 8:08:12 PM","May 24, 2016 10:46:27 AM","May 24, 2016 11:02:15 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:46:00 AM","V214404",1,49,1,NA,2,7,"He was selected by people in the village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,30,100,"Four times a months",NA,7,"0",0,NA,NA,7,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"He calls the husband and they settle the issue",49,2,NA,NA,NA,1,"He goes in the clinic",NA,NA,3,6,NA,NA,"uuid:8d7a7030-e00c-4aba-8269-4815190b9d60",1605152102,"uuid:8d7a7030-e00c-4aba-8269-4815190b9d60",54
"272","May 24, 2016 8:08:13 PM","May 24, 2016 11:08:51 AM","May 24, 2016 11:20:51 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:09:00 AM","V214405",1,63,1,NA,2,10,"He was selected by people in the village",2,"Farming ",NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,30,50,"Twice a months",NA,6,"0",0,NA,NA,6,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"He calls both of them and discuss their issue",35,2,NA,NA,NA,1,"He puts on the local herb called sells to stop bleeding meanwhile as he goes to the health centre",NA,NA,2,5,NA,NA,"uuid:d45b00f0-8281-4abb-b1b5-e9f4b5be85a0",1605152102,"uuid:d45b00f0-8281-4abb-b1b5-e9f4b5be85a0",54
"273","May 24, 2016 8:09:03 PM","May 24, 2016 9:54:51 AM","May 24, 2016 10:24:28 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 9:55:00 AM","V313101",2,40,2,NA,NA,NA,NA,NA,NA,NA,2,10,"Residents chose me",2,"Business lady",NA,1,2,NA,1,15,NA,NA,NA,10,"0",0,NA,NA,4,3,3,0,0,0,0,"0",0,NA,NA,NA,1,"She fears the husband being imprisoned","I meet the husband and find out why he beats the wife",25,1,NA,NA,NA,1,"I rush him to hospital",NA,NA,3,5,NA,NA,"uuid:4b87095e-9d2a-43e8-82b3-d53acd176f7d",1605152102,"uuid:4b87095e-9d2a-43e8-82b3-d53acd176f7d",27
"274","May 24, 2016 8:09:02 PM","May 24, 2016 9:27:47 AM","May 24, 2016 9:49:21 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 9:28:00 AM","V313102",2,40,1,NA,2,5,"The residents chose me",2,"I run a bar and do some farming",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,10,140,"Every after six months",NA,10,"0",0,NA,NA,6,4,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I advice her to report the issue to the chairman",40,1,NA,NA,NA,1,"I refer him to the hospital",NA,NA,3,5,NA,NA,"uuid:68f31f45-fabb-496f-8993-446c8db25276",1605152102,"uuid:68f31f45-fabb-496f-8993-446c8db25276",27
"275","May 24, 2016 8:09:03 PM","May 24, 2016 10:29:18 AM","May 24, 2016 10:53:38 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 10:29:00 AM","V313103",2,58,1,NA,2,5,"The residents chose me",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,30,140,"Once in a month",NA,6,"0",0,NA,NA,3,0,0,0,0,0,3,"0",0,NA,NA,NA,2,NA,"I ask her what was the cause and I go advice the husband as well",53,1,NA,NA,NA,1,"I give him a referral form to go to hospital",NA,NA,2,5,NA,NA,"uuid:01410893-7808-46b3-b723-30e4cfc19b39",1605152102,"uuid:01410893-7808-46b3-b723-30e4cfc19b39",27
"276","May 24, 2016 8:09:04 PM","May 24, 2016 11:09:31 AM","May 24, 2016 11:38:42 AM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:09:00 AM","V313104",2,34,1,NA,2,4,"The residents chose me",2,"Tailoring and farming",NA,NA,NA,NA,NA,NA,NA,1,7,NA,1,30,150,"Once in a month",NA,4,"0",0,NA,NA,3,1,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I make them to meet and counsel them as a couple",31,1,NA,NA,NA,1,"I give him the first aid and rush him to hospital",NA,NA,3,6,NA,NA,"uuid:16c7660d-9b48-4d49-bc5c-78d3b87e955c",1605152102,"uuid:16c7660d-9b48-4d49-bc5c-78d3b87e955c",27
"277","May 24, 2016 8:09:04 PM","May 24, 2016 11:40:19 AM","May 24, 2016 12:08:45 PM",NA,NA,NA,NA,NA,1,NA,"May 24, 2016 11:40:00 AM","V313105",2,53,1,NA,2,5,"I was chosen by residents of my village",2,"Farming",NA,NA,NA,NA,NA,NA,NA,1,5,NA,1,30,60,"Twice in a month",NA,1,"0",0,NA,NA,1,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I call them in a meeting and I counsel them as a couple",5,3,NA,NA,NA,1,"Give the patient first aid then rush him to hospital",NA,NA,3,6,NA,NA,"uuid:24ba97e6-bc3d-4ed7-a7a2-9fe204793a09",1605152102,"uuid:24ba97e6-bc3d-4ed7-a7a2-9fe204793a09",27
"278","Oct 18, 2016 7:28:24 PM","Oct 18, 2016 1:16:52 PM","Oct 18, 2016 1:46:39 PM",2,NA,NA,NA,NA,1,NA,"Oct 18, 2016 1:17:00 PM","6666666",41,52,1,NA,4,4,"I was elected by the village people",2,"Nursery teacher",NA,NA,NA,NA,NA,NA,NA,71,30,NA,31,2,105,"Once in a month",NA,14,"0",0,NA,NA,14,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I go and discuss this issue with the husband to find out the cause of the dispute",9,2,1,1,NA,1,"1",2,1,3,7,2,NA,"uuid:43607c8d-2c76-4d61-a287-51c36fcba856",1610170746,"uuid:43607c8d-2c76-4d61-a287-51c36fcba856",100
"279","Oct 18, 2016 7:28:30 PM","Oct 18, 2016 1:53:45 PM","Oct 18, 2016 2:11:51 PM",2,NA,NA,NA,NA,1,NA,"Oct 18, 2016 1:53:00 PM","6666666",41,42,2,NA,NA,NA,NA,NA,NA,NA,4,2,"I was elected by the village people",2,"Farming",NA,31,30,NA,31,2,NA,NA,NA,3,"0",0,NA,NA,3,0,0,0,0,0,0,"0",0,NA,NA,NA,2,NA,"I ask her why her husband beats her, then I also talk to her husband ",21,2,1,2,NA,1,"2",2,1,3,7,3,NA,"uuid:b5cb13cf-d93c-4d6f-b94c-a8014d3b810f",1610170746,"uuid:b5cb13cf-d93c-4d6f-b94c-a8014d3b810f",100
"280","Oct 18, 2016 7:29:39 PM","Oct 18, 2016 12:52:12 PM","Oct 18, 2016 1:33:43 PM",4,NA,NA,NA,NA,1,NA,"Oct 18, 2016 12:52:00 PM","4102410",41,50,1,NA,89,5,"Was chosen by LC1 committee",2,"Farmer",NA,NA,NA,NA,NA,NA,NA,71,2,NA,104,1,250,"4",NA,4,"0",0,NA,NA,2,1,1,0,0,0,0,"0",0,NA,NA,NA,1,"They fear the men to be assaulted even more","I advice her to give the husband more respect and try to understand his man more",21,3,1,1,NA,1,"5",1,1,3,7,1,NA,"uuid:886c8bbf-e245-4576-a6c5-c1179e1d01c1",1610170746,"uuid:886c8bbf-e245-4576-a6c5-c1179e1d01c1",74
"281","Oct 18, 2016 7:29:42 PM","Oct 18, 2016 1:50:12 PM","Oct 18, 2016 2:21:41 PM",4,NA,NA,NA,NA,1,NA,"Oct 18, 2016 1:50:00 PM","4125676",93,26,1,NA,89,4,"Was elected by Lc1 committee",2,"Farming",NA,NA,NA,NA,NA,NA,NA,71,1,NA,71,25,367,"6",NA,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,"I direct her to the nabakyala for counselling",22,3,2,1,NA,2,"1",1,1,3,7,1,NA,"uuid:f219c1f9-852f-4b94-966d-caa2943ef1da",1610170746,"uuid:f219c1f9-852f-4b94-966d-caa2943ef1da",74
"282","Oct 18, 2016 7:52:32 PM","Oct 18, 2016 11:22:48 AM","Oct 18, 2016 2:08:56 PM",3,NA,NA,NA,NA,1,NA,"Oct 18, 2016 11:43:00 AM","1234567",93,45,1,NA,89,1.5,"I was put by the local council to replace the one who was inactive",2,"Farming",NA,NA,NA,NA,NA,NA,NA,104,45,NA,104,60,222,"Once in two months",NA,2,"0",0,NA,NA,0,0,0,0,0,0,0,"02",2,NA,NA,NA,2,NA,"First get treatment and then send her to The community development officer",4,2,1,2,NA,2,"1",1,2,3,7,4,NA,"uuid:a052b4ae-397e-4e2a-9a85-58a9c07e6c14",1610170746,"uuid:a052b4ae-397e-4e2a-9a85-58a9c07e6c14",100
